Policy Number,Year,IDV,City,State,Claim,Cubic Capacity,Mfr-Model,Premium
5506325,2008,572761,VARANASI,UTTAR PRADESH,53879,2200,Tata Safari,14873
3827853,2011,366009,AHMEDABAD,Gujarat,24284,1100,Hyundai Santro,9912
4602646,2008,225443,AHMEDABAD,Gujarat,13723,1100,Hyundai Santro,6242
4236544,2011,296695,AHMEDABAD,Gujarat,40158,1100,Hyundai Santro,8890
3247266,2011,330402,AHMEDABAD,Gujarat,22227,1100,Hyundai Santro,8609
3394020,2009,242896,AHMEDABAD,Gujarat,34642,1100,Hyundai Santro,6281
4009934,2005,130604,AHMEDABAD,Gujarat,2603,1100,Hyundai Santro,3893
4380873,2007,157549,AHMEDABAD,Gujarat,2757,1100,Hyundai Santro,4092
3282888,2009,230215,AHMEDABAD,Gujarat,40060,1100,Hyundai Santro,6749
5382502,2011,342687,AHMEDABAD,Gujarat,51257,1100,Hyundai Santro,9837
4034335,2008,230613,AHMEDABAD,Gujarat,42849,1100,Hyundai Santro,5965
3310504,2010,297109,AHMEDABAD,Gujarat,40171,1100,Hyundai Santro,7831
4324705,2009,224810,AHMEDABAD,Gujarat,3244,1100,Hyundai Santro,6062
3433017,2008,224722,AHMEDABAD,Gujarat,16467,1100,Hyundai Santro,5903
4984479,2008,192573,AHMEDABAD,Gujarat,3195,1100,Hyundai Santro,5199
3259083,2009,237566,AHMEDABAD,Gujarat,22099,1100,Hyundai Santro,6300
3906261,2007,188147,AHMEDABAD,Gujarat,13708,1100,Hyundai Santro,4956
4172842,2007,175945,AHMEDABAD,Gujarat,19561,1100,Hyundai Santro,4543
4435733,2006,163389,AHMEDABAD,Gujarat,8632,1100,Hyundai Santro,4558
5075224,2007,174873,AHMEDABAD,Gujarat,12179,1100,Hyundai Santro,4779
3565308,2011,353768,AHMEDABAD,Gujarat,45971,1100,Hyundai Santro,10487
5161303,2009,260666,AHMEDABAD,Gujarat,3611,1100,Hyundai Santro,7725
4949113,2011,353967,AHMEDABAD,Gujarat,44883,1100,Hyundai Santro,9494
5140474,2011,352242,AHMEDABAD,Gujarat,9945,1100,Hyundai Santro,9836
4954275,2011,352330,AHMEDABAD,Gujarat,72946,1100,Hyundai Santro,10298
3850551,2010,271863,AHMEDABAD,Gujarat,32707,1100,Hyundai Santro,7953
4624823,2010,302496,AHMEDABAD,Gujarat,10061,1100,Hyundai Santro,8378
4546779,2010,307897,AHMEDABAD,Gujarat,28306,1100,Hyundai Santro,8740
5507830,2008,237720,AHMEDABAD,Gujarat,11871,1100,Hyundai Santro,6956
5486404,2008,203026,AHMEDABAD,Gujarat,45287,1100,Hyundai Santro,5706
4418844,2011,366750,AHMEDABAD,Gujarat,46752,1100,Hyundai Santro,10470
4103936,2011,311312,AHMEDABAD,Gujarat,70302,1100,Hyundai Santro,8322
4741917,2009,275992,AHMEDABAD,Gujarat,12764,1100,Hyundai Santro,7493
5236936,2010,285006,AHMEDABAD,Gujarat,38376,1100,Hyundai Santro,7458
3493779,2008,220581,AHMEDABAD,Gujarat,35392,1100,Hyundai Santro,6407
4647002,2010,279278,AHMEDABAD,Gujarat,16731,1100,Hyundai Santro,7651
5348536,2006,159097,AHMEDABAD,Gujarat,35278,1100,Hyundai Santro,4768
3780791,2007,158526,AHMEDABAD,Gujarat,8179,1100,Hyundai Santro,4559
3259698,2008,195524,AHMEDABAD,Gujarat,22650,1100,Hyundai Santro,5643
3471506,2010,278274,AHMEDABAD,Gujarat,6007,1100,Hyundai Santro,7580
3513066,2011,309595,AHMEDABAD,Gujarat,33137,1100,Hyundai Santro,8607
4493589,2005,150238,BANGALORE,Karnataka,4728,1100,Hyundai Santro,4067
5241475,2010,284264,BANGALORE,Karnataka,9642,1100,Hyundai Santro,7840
4903393,2011,326359,BANGALORE,Karnataka,61200,1100,Hyundai Santro,9104
5218826,2009,243911,BANGALORE,Karnataka,26217,1100,Hyundai Santro,7057
5077540,2005,138216,BANGALORE,Karnataka,5915,1100,Hyundai Santro,3665
4879836,2009,232174,BANGALORE,Karnataka,3541,1100,Hyundai Santro,6197
4051027,2008,214638,BANGALORE,Karnataka,10840,1100,Hyundai Santro,6149
3513202,2009,259174,BANGALORE,Karnataka,11979,1100,Hyundai Santro,7483
4121972,2007,178274,BANGALORE,Karnataka,32721,1100,Hyundai Santro,4902
4446047,2011,333492,BANGALORE,Karnataka,15053,1100,Hyundai Santro,9375
4405904,2011,293534,BANGALORE,Karnataka,52011,1100,Hyundai Santro,8547
5219161,2010,280234,BANGALORE,Karnataka,20484,1100,Hyundai Santro,7951
3699140,2007,161797,BANGALORE,Karnataka,2673,1100,Hyundai Santro,4630
5482081,2009,276349,BANGALORE,Karnataka,43839,1100,Hyundai Santro,8161
4084077,2010,306052,BANGALORE,Karnataka,32842,1100,Hyundai Santro,7926
3328806,2009,270404,BANGALORE,Karnataka,45806,1100,Hyundai Santro,7811
4389262,2005,140178,BANGALORE,Karnataka,20031,1100,Hyundai Santro,4144
4949203,2008,191955,BANGALORE,Karnataka,25310,1100,Hyundai Santro,5178
5483412,2008,240270,BANGALORE,Karnataka,12262,1100,Hyundai Santro,6896
5448879,2008,215556,BANGALORE,Karnataka,13297,1100,Hyundai Santro,6221
4026160,2009,274170,BANGALORE,Karnataka,33849,1100,Hyundai Santro,7982
3515126,2010,305520,BANGALORE,Karnataka,14907,1100,Hyundai Santro,8553
5211703,2008,216822,BANGALORE,Karnataka,16019,1100,Hyundai Santro,6437
5396918,2007,169593,BANGALORE,Karnataka,15275,1100,Hyundai Santro,4731
4708921,2010,314747,BANGALORE,Karnataka,8413,1100,Hyundai Santro,8601
3811491,2009,262385,BANGALORE,Karnataka,24945,1100,Hyundai Santro,7499
5182703,2009,237108,BANGALORE,Karnataka,27847,1100,Hyundai Santro,6870
4351679,2010,311903,BANGALORE,Karnataka,27500,1100,Hyundai Santro,8297
5234433,2007,160390,BANGALORE,Karnataka,7364,1100,Hyundai Santro,4724
5424992,2007,192086,BANGALORE,Karnataka,2980,1100,Hyundai Santro,5332
3396704,2011,307085,BANGALORE,Karnataka,22142,1100,Hyundai Santro,8280
4726451,2007,161582,BANGALORE,Karnataka,4707,1100,Hyundai Santro,4685
3499348,2008,219506,BANGALORE,Karnataka,12080,1100,Hyundai Santro,6065
5029424,2010,288589,BANGALORE,Karnataka,29648,1100,Hyundai Santro,8448
5044256,2007,173801,BANGALORE,Karnataka,26095,1100,Hyundai Santro,4974
4074673,2011,298923,BANGALORE,Karnataka,32984,1100,Hyundai Santro,8828
4748418,2011,300660,BANGALORE,Karnataka,48566,1100,Hyundai Santro,9009
4800461,2007,190278,BANGALORE,Karnataka,9025,1100,Hyundai Santro,5063
4455748,2008,202606,BANGALORE,Karnataka,18680,1100,Hyundai Santro,5432
5127892,2005,137014,BANGALORE,Karnataka,11904,1100,Hyundai Santro,3579
5268696,2006,140131,BANGALORE,Karnataka,13631,1100,Hyundai Santro,4203
4256483,2010,283273,BANGALORE,Karnataka,3734,1100,Hyundai Santro,8479
3875931,2009,259940,BANGALORE,Karnataka,32511,1100,Hyundai Santro,7472
3867412,2011,342570,BANGALORE,Karnataka,23256,1100,Hyundai Santro,9427
4850904,2010,276080,BANGALORE,Karnataka,13389,1100,Hyundai Santro,8277
3309882,2008,188944,BANGALORE,Karnataka,12459,1100,Hyundai Santro,5022
3533875,2005,157411,BANGALORE,Karnataka,8073,1100,Hyundai Santro,4416
4500565,2007,172148,BANGALORE,Karnataka,4144,1100,Hyundai Santro,4955
3377594,2008,229320,BANGALORE,Karnataka,20647,1100,Hyundai Santro,6855
5196937,2006,161353,BANGALORE,Karnataka,22640,1100,Hyundai Santro,4470
3940740,2011,326613,BANGALORE,Karnataka,17530,1100,Hyundai Santro,8460
3614697,2011,298590,BANGALORE,Karnataka,49855,1100,Hyundai Santro,8833
5421898,2011,291951,BANGALORE,Karnataka,23226,1100,Hyundai Santro,7918
4286841,2011,291238,BANGALORE,Karnataka,36639,1100,Hyundai Santro,7665
4620911,2011,362534,BANGALORE,Karnataka,50615,1100,Hyundai Santro,9869
5295409,2009,256956,BANGALORE,Karnataka,41039,1100,Hyundai Santro,7106
4768616,2011,294267,BANGALORE,Karnataka,29518,1100,Hyundai Santro,8122
4481642,2011,325460,BANGALORE,Karnataka,34711,1100,Hyundai Santro,8826
5201844,2010,276794,BANGALORE,Karnataka,25413,1100,Hyundai Santro,7987
3833520,2006,164435,BANGALORE,Karnataka,19872,1100,Hyundai Santro,4724
4847873,2008,212306,BANGALORE,Karnataka,6962,1100,Hyundai Santro,5452
4556328,2010,291118,BANGALORE,Karnataka,42615,1100,Hyundai Santro,7484
3687502,2007,199180,BANGALORE,Karnataka,33993,1100,Hyundai Santro,5691
4086749,2009,279535,BANGALORE,Karnataka,7565,1100,Hyundai Santro,8032
4051023,2009,262308,BANGALORE,Karnataka,44802,1100,Hyundai Santro,7333
3991365,2006,133405,BANGALORE,Karnataka,9710,1100,Hyundai Santro,3919
3957653,2010,291699,BANGALORE,Karnataka,23801,1100,Hyundai Santro,7761
4415269,2008,200771,BANGALORE,Karnataka,42939,1100,Hyundai Santro,5939
4131746,2008,230191,BANGALORE,Karnataka,12875,1100,Hyundai Santro,6739
3924020,2007,188625,BANGALORE,Karnataka,28291,1100,Hyundai Santro,4855
3360862,2010,278198,BANGALORE,Karnataka,19854,1100,Hyundai Santro,7343
4756280,2010,300640,BANGALORE,Karnataka,50940,1100,Hyundai Santro,8635
3752159,2006,140066,BANGALORE,Karnataka,5714,1100,Hyundai Santro,3993
3838747,2010,302046,BANGALORE,Karnataka,36843,1100,Hyundai Santro,8615
5523632,2005,152577,BANGALORE,Karnataka,4583,1100,Hyundai Santro,4242
5131490,2006,153220,BANGALORE,Karnataka,14143,1100,Hyundai Santro,3982
5226834,2010,287389,BANGALORE,Karnataka,28726,1100,Hyundai Santro,7376
4213533,2009,272368,BANGALORE,Karnataka,8010,1100,Hyundai Santro,7718
4150922,2008,232985,BANGALORE,Karnataka,14569,1100,Hyundai Santro,6431
4468524,2006,131700,BANGALORE,Karnataka,17780,1100,Hyundai Santro,3898
3817459,2008,224195,BANGALORE,Karnataka,3248,1100,Hyundai Santro,6027
4165420,2011,356604,BANGALORE,Karnataka,56419,1100,Hyundai Santro,10472
4895045,2009,281800,BANGALORE,Karnataka,39291,1100,Hyundai Santro,7338
4152354,2008,233720,BANGALORE,Karnataka,7710,1100,Hyundai Santro,6214
3756681,2011,303396,BANGALORE,Karnataka,33961,1100,Hyundai Santro,8314
3291884,2007,167515,BANGALORE,Karnataka,12077,1100,Hyundai Santro,4948
5085982,2007,177236,BANGALORE,Karnataka,4143,1100,Hyundai Santro,4658
4833987,2010,276730,BANGALORE,Karnataka,28009,1100,Hyundai Santro,7326
4215109,2010,262246,BANGALORE,Karnataka,18993,1100,Hyundai Santro,7774
3430908,2009,240055,BANGALORE,Karnataka,25505,1100,Hyundai Santro,6975
3533145,2007,181223,BANGALORE,Karnataka,9229,1100,Hyundai Santro,5338
4139286,2010,271942,BANGALORE,Karnataka,29396,1100,Hyundai Santro,7245
5337153,2009,246792,BANGALORE,Karnataka,26852,1100,Hyundai Santro,6995
5279670,2010,296326,BANGALORE,Karnataka,21073,1100,Hyundai Santro,8368
5512816,2011,359362,BANGALORE,Karnataka,3414,1100,Hyundai Santro,9225
3921968,2009,273069,BANGALORE,Karnataka,10404,1100,Hyundai Santro,7137
5128251,2009,238638,BANGALORE,Karnataka,21502,1100,Hyundai Santro,6117
4877243,2010,314105,BANGALORE,Karnataka,20474,1100,Hyundai Santro,8932
4212668,2009,247891,BANGALORE,Karnataka,19343,1100,Hyundai Santro,6802
3650337,2008,195980,BANGALORE,Karnataka,32666,1100,Hyundai Santro,5570
5375459,2009,234903,BANGALORE,Karnataka,46566,1100,Hyundai Santro,6305
3805204,2007,162593,BANGALORE,Karnataka,1945,1100,Hyundai Santro,4409
5165208,2008,225971,BANGALORE,Karnataka,50916,1100,Hyundai Santro,6019
4504175,2010,322064,BANGALORE,Karnataka,8438,1100,Hyundai Santro,8573
4687047,2006,158472,BANGALORE,Karnataka,9976,1100,Hyundai Santro,4549
3694095,2011,350959,BANGALORE,Karnataka,22144,1100,Hyundai Santro,9837
4069113,2007,184793,BANGALORE,Karnataka,3706,1100,Hyundai Santro,4825
5107987,2010,319076,BANGALORE,Karnataka,21286,1100,Hyundai Santro,9380
3919640,2006,144955,BANGALORE,Karnataka,30055,1100,Hyundai Santro,4194
5121799,2006,136298,BANGALORE,Karnataka,18756,1100,Hyundai Santro,3617
5071865,2007,176177,BANGALORE,Karnataka,6590,1100,Hyundai Santro,4990
4979824,2011,355860,BANGALORE,Karnataka,19191,1100,Hyundai Santro,9416
4780942,2006,139084,BANGALORE,Karnataka,9923,1100,Hyundai Santro,3871
4316927,2010,304461,BHOPAL,MADHYA PRADESH,18174,1100,Hyundai Santro,8043
5304190,2011,300250,BHOPAL,MADHYA PRADESH,2958,1100,Hyundai Santro,8091
5499460,2011,366575,BHOPAL,MADHYA PRADESH,9951,1100,Hyundai Santro,9859
4772507,2011,299710,BHOPAL,MADHYA PRADESH,19539,1100,Hyundai Santro,7894
5109192,2011,319549,BHOPAL,MADHYA PRADESH,30172,1100,Hyundai Santro,8343
4151948,2011,351397,BHOPAL,MADHYA PRADESH,2113,1100,Hyundai Santro,9406
4027165,2010,301674,BHOPAL,MADHYA PRADESH,3367,1100,Hyundai Santro,7978
3499019,2007,167325,BHOPAL,MADHYA PRADESH,19175,1100,Hyundai Santro,4984
3626852,2011,322242,BHOPAL,MADHYA PRADESH,11635,1100,Hyundai Santro,8371
4124856,2009,262640,BHOPAL,MADHYA PRADESH,14816,1100,Hyundai Santro,7596
4545116,2011,308291,BHOPAL,MADHYA PRADESH,18155,1100,Hyundai Santro,9146
4525342,2010,281977,BHOPAL,MADHYA PRADESH,33626,1100,Hyundai Santro,7763
4270177,2007,170315,BHOPAL,MADHYA PRADESH,8116,1100,Hyundai Santro,4703
5001291,2005,152719,CALICUT,KERALA,4393,1100,Hyundai Santro,4012
3555994,2009,273679,CALICUT,KERALA,12630,1100,Hyundai Santro,7863
5412011,2010,282092,CALICUT,KERALA,16846,1100,Hyundai Santro,7666
4137655,2009,276517,CALICUT,KERALA,13983,1100,Hyundai Santro,8142
4487088,2008,202608,CALICUT,KERALA,5273,1100,Hyundai Santro,5220
4412715,2011,310544,CALICUT,KERALA,15620,1100,Hyundai Santro,9115
4714847,2008,197125,CALICUT,KERALA,3595,1100,Hyundai Santro,5448
4775573,2011,292686,CALICUT,KERALA,18580,1100,Hyundai Santro,8230
4645159,2011,338244,CALICUT,KERALA,40786,1100,Hyundai Santro,10027
3878292,2008,204612,CALICUT,KERALA,2447,1100,Hyundai Santro,5609
5373286,2011,303540,CALICUT,KERALA,3717,1100,Hyundai Santro,8783
4048178,2008,208742,CALICUT,KERALA,22150,1100,Hyundai Santro,5588
3734417,2005,135649,CALICUT,KERALA,8645,1100,Hyundai Santro,3945
5028296,2011,310326,CALICUT,KERALA,23582,1100,Hyundai Santro,9169
3224830,2006,153716,CALICUT,KERALA,3339,1100,Hyundai Santro,4308
4885662,2008,206397,CHENNAI,TAMILNADU,16753,1100,Hyundai Santro,5922
4812997,2011,344901,CHENNAI,TAMILNADU,63829,1100,Hyundai Santro,9246
4563499,2006,140716,CHENNAI,TAMILNADU,25771,1100,Hyundai Santro,3762
4955740,2008,227757,CHENNAI,TAMILNADU,27633,1100,Hyundai Santro,6016
3233078,2011,335490,CHENNAI,TAMILNADU,61936,1100,Hyundai Santro,8767
4713279,2006,157129,CHENNAI,TAMILNADU,10008,1100,Hyundai Santro,4359
4004676,2007,159251,CHENNAI,TAMILNADU,29884,1100,Hyundai Santro,4655
3266032,2005,137838,CHENNAI,TAMILNADU,6499,1100,Hyundai Santro,3837
5019127,2006,143885,CHENNAI,TAMILNADU,2054,1100,Hyundai Santro,3776
3287718,2010,295264,CHENNAI,TAMILNADU,18194,1100,Hyundai Santro,7752
3353058,2009,265478,CHENNAI,TAMILNADU,40404,1100,Hyundai Santro,6926
3487516,2005,146245,CHENNAI,TAMILNADU,10574,1100,Hyundai Santro,3947
4060322,2011,302776,CHENNAI,TAMILNADU,31141,1100,Hyundai Santro,8050
3815283,2008,232245,CHENNAI,TAMILNADU,53654,1100,Hyundai Santro,6164
5228100,2010,293356,CHENNAI,TAMILNADU,41028,1100,Hyundai Santro,7971
4785139,2005,150042,CHENNAI,TAMILNADU,10655,1100,Hyundai Santro,3845
4071744,2011,307878,CHENNAI,TAMILNADU,30133,1100,Hyundai Santro,8062
5193203,2007,187615,CHENNAI,TAMILNADU,6392,1100,Hyundai Santro,5246
4803346,2009,272184,CHENNAI,TAMILNADU,50119,1100,Hyundai Santro,7099
4806651,2007,160463,CHENNAI,TAMILNADU,20670,1100,Hyundai Santro,4328
3702364,2009,265284,CHENNAI,TAMILNADU,18691,1100,Hyundai Santro,6993
3448328,2010,274437,CHENNAI,TAMILNADU,50984,1100,Hyundai Santro,7521
3338829,2011,287526,CHENNAI,TAMILNADU,10378,1100,Hyundai Santro,8011
3424418,2010,293722,CHENNAI,TAMILNADU,26944,1100,Hyundai Santro,8583
4449554,2011,342791,CHENNAI,TAMILNADU,15325,1100,Hyundai Santro,9755
5089212,2007,162417,CHENNAI,TAMILNADU,7386,1100,Hyundai Santro,4392
3670784,2009,241328,CHENNAI,TAMILNADU,17664,1100,Hyundai Santro,6541
3992602,2011,321541,CHENNAI,TAMILNADU,61864,1100,Hyundai Santro,9121
5276684,2011,303341,CHENNAI,TAMILNADU,67507,1100,Hyundai Santro,7805
4923696,2010,303263,CHENNAI,TAMILNADU,36877,1100,Hyundai Santro,8941
4768056,2008,224493,CHENNAI,TAMILNADU,36339,1100,Hyundai Santro,6360
5183803,2010,315838,CHENNAI,TAMILNADU,75769,1100,Hyundai Santro,9254
5260757,2006,144371,CHENNAI,TAMILNADU,13645,1100,Hyundai Santro,4194
3826753,2006,146443,CHENNAI,TAMILNADU,3578,1100,Hyundai Santro,4349
5474644,2008,204596,CHENNAI,TAMILNADU,17746,1100,Hyundai Santro,5689
4183957,2011,353295,CHENNAI,TAMILNADU,56852,1100,Hyundai Santro,9792
3911348,2009,246256,CHENNAI,TAMILNADU,20762,1100,Hyundai Santro,6562
4198926,2006,157287,CHENNAI,TAMILNADU,19060,1100,Hyundai Santro,4185
3788209,2008,200111,CHENNAI,TAMILNADU,51531,1100,Hyundai Santro,5219
4352674,2009,249903,CHENNAI,TAMILNADU,16233,1100,Hyundai Santro,6569
4097650,2011,319265,CHENNAI,TAMILNADU,31660,1100,Hyundai Santro,8499
3960841,2007,189216,CHENNAI,TAMILNADU,21078,1100,Hyundai Santro,4991
3233519,2010,268021,CHENNAI,TAMILNADU,22267,1100,Hyundai Santro,7175
3230231,2006,135930,CHENNAI,TAMILNADU,8527,1100,Hyundai Santro,3662
3685253,2011,317046,CHENNAI,TAMILNADU,21285,1100,Hyundai Santro,8495
3578277,2011,306082,CHENNAI,TAMILNADU,25703,1100,Hyundai Santro,9107
5548202,2010,291356,CHENNAI,TAMILNADU,27133,1100,Hyundai Santro,7571
4062872,2006,155292,CHENNAI,TAMILNADU,33724,1100,Hyundai Santro,4379
5461122,2007,168751,CHENNAI,TAMILNADU,16422,1100,Hyundai Santro,4774
3760034,2006,146107,CHENNAI,TAMILNADU,16187,1100,Hyundai Santro,4047
4559154,2010,287037,CHENNAI,TAMILNADU,25889,1100,Hyundai Santro,8171
5233809,2010,297376,CHENNAI,TAMILNADU,31089,1100,Hyundai Santro,8115
4845419,2010,255335,CHENNAI,TAMILNADU,8969,1100,Hyundai Santro,7576
4111698,2011,316455,CHENNAI,TAMILNADU,10479,1100,Hyundai Santro,8785
5294743,2008,214305,CHENNAI,TAMILNADU,7715,1100,Hyundai Santro,5636
4233319,2010,286341,CHENNAI,TAMILNADU,25335,1100,Hyundai Santro,8068
4656021,2009,251839,CHENNAI,TAMILNADU,16875,1100,Hyundai Santro,6909
5271637,2007,184297,CHENNAI,TAMILNADU,9488,1100,Hyundai Santro,4992
4956419,2009,267247,CHENNAI,TAMILNADU,25612,1100,Hyundai Santro,7808
5325792,2011,327999,CHENNAI,TAMILNADU,11565,1100,Hyundai Santro,9082
4799401,2011,325112,CHENNAI,TAMILNADU,5407,1100,Hyundai Santro,8539
5114685,2010,258989,CHENNAI,TAMILNADU,37526,1100,Hyundai Santro,6964
4204479,2011,345962,CHENNAI,TAMILNADU,75170,1100,Hyundai Santro,9931
5195255,2010,263829,CHENNAI,TAMILNADU,14728,1100,Hyundai Santro,6805
3603764,2011,311177,CHENNAI,TAMILNADU,50566,1100,Hyundai Santro,8171
5201667,2007,188592,CHENNAI,TAMILNADU,7786,1100,Hyundai Santro,5416
3817529,2009,258919,CHENNAI,TAMILNADU,20782,1100,Hyundai Santro,7293
3768801,2008,200293,CHENNAI,TAMILNADU,12085,1100,Hyundai Santro,5908
5032643,2007,168473,CHENNAI,TAMILNADU,25541,1100,Hyundai Santro,4722
4687028,2010,267101,CHENNAI,TAMILNADU,53308,1100,Hyundai Santro,7299
3950582,2010,287201,CHENNAI,TAMILNADU,6889,1100,Hyundai Santro,7438
5064391,2006,167372,CHENNAI,TAMILNADU,33936,1100,Hyundai Santro,4670
5313939,2006,142297,CHENNAI,TAMILNADU,21408,1100,Hyundai Santro,3684
5096294,2009,248929,CHENNAI,TAMILNADU,53807,1100,Hyundai Santro,6630
4017486,2009,263122,CHENNAI,TAMILNADU,33797,1100,Hyundai Santro,6795
4212763,2011,356479,CHENNAI,TAMILNADU,37289,1100,Hyundai Santro,10203
4171064,2007,187709,GURGAON,HARYANA,52144,1100,Hyundai Santro,5108
3553227,2010,266850,GURGAON,HARYANA,44476,1100,Hyundai Santro,7123
4804739,2011,348349,GURGAON,HARYANA,14617,1100,Hyundai Santro,9164
4743417,2008,198153,GURGAON,HARYANA,3703,1100,Hyundai Santro,5530
3655246,2008,205631,GURGAON,HARYANA,21234,1100,Hyundai Santro,5659
3470436,2007,184677,GURGAON,HARYANA,22996,1100,Hyundai Santro,4902
3769368,2010,283570,GURGAON,HARYANA,29622,1100,Hyundai Santro,7425
5049201,2010,253063,GURGAON,HARYANA,35862,1100,Hyundai Santro,7416
5484089,2011,305729,GURGAON,HARYANA,43270,1100,Hyundai Santro,8069
3501666,2010,294681,GURGAON,HARYANA,6168,1100,Hyundai Santro,7981
5211503,2011,300040,GURGAON,HARYANA,22168,1100,Hyundai Santro,7838
3319361,2011,286913,GURGAON,HARYANA,9718,1100,Hyundai Santro,7999
3836080,2010,303244,GURGAON,HARYANA,66949,1100,Hyundai Santro,8156
4639568,2010,268380,GURGAON,HARYANA,9891,1100,Hyundai Santro,7663
5467453,2007,168206,GURGAON,HARYANA,23307,1100,Hyundai Santro,4634
4184764,2010,283002,GURGAON,HARYANA,42149,1100,Hyundai Santro,7635
4827800,2010,302388,GURGAON,HARYANA,33256,1100,Hyundai Santro,7973
4424918,2011,306391,GURGAON,HARYANA,25774,1100,Hyundai Santro,8844
3529426,2011,314060,GURGAON,HARYANA,4235,1100,Hyundai Santro,8876
4732164,2010,274813,GURGAON,HARYANA,29626,1100,Hyundai Santro,7290
4756968,2008,202939,GURGAON,HARYANA,33184,1100,Hyundai Santro,5487
4344237,2010,311443,GURGAON,HARYANA,5200,1100,Hyundai Santro,8757
5509035,2008,209383,GURGAON,HARYANA,43398,1100,Hyundai Santro,5681
4764720,2010,317579,GURGAON,HARYANA,15371,1100,Hyundai Santro,9199
4111956,2009,234349,GURGAON,HARYANA,40717,1100,Hyundai Santro,6782
3262474,2008,232283,GURGAON,HARYANA,4728,1100,Hyundai Santro,6070
3857104,2011,300812,GURGAON,HARYANA,21365,1100,Hyundai Santro,7863
4381782,2007,195187,GURGAON,HARYANA,6707,1100,Hyundai Santro,5260
3862262,2011,310032,GURGAON,HARYANA,10959,1100,Hyundai Santro,8009
4898273,2009,256318,GURGAON,HARYANA,20384,1100,Hyundai Santro,7015
3913257,2008,207311,GURGAON,HARYANA,11292,1100,Hyundai Santro,5867
4957935,2009,262092,GURGAON,HARYANA,52797,1100,Hyundai Santro,7703
4440947,2011,343496,GURGAON,HARYANA,37049,1100,Hyundai Santro,9077
3966214,2011,306503,GURGAON,HARYANA,77018,1100,Hyundai Santro,9017
3699127,2009,268594,GURGAON,HARYANA,33055,1100,Hyundai Santro,7246
4485389,2010,268753,GURGAON,HARYANA,31885,1100,Hyundai Santro,7425
4872283,2011,322738,GURGAON,HARYANA,38637,1100,Hyundai Santro,8712
5466118,2006,148371,GURGAON,HARYANA,11003,1100,Hyundai Santro,4242
5290286,2011,352174,GURGAON,HARYANA,42513,1100,Hyundai Santro,10110
4478577,2010,274850,GURGAON,HARYANA,46930,1100,Hyundai Santro,7463
4924297,2010,312256,GURGAON,HARYANA,37990,1100,Hyundai Santro,8458
5254768,2008,221278,GURGAON,HARYANA,26817,1100,Hyundai Santro,5796
5033399,2010,311866,GURGAON,HARYANA,48877,1100,Hyundai Santro,8032
5507067,2009,254711,GURGAON,HARYANA,27637,1100,Hyundai Santro,6807
4177381,2005,130061,GURGAON,HARYANA,8911,1100,Hyundai Santro,3841
4290044,2010,273679,GURGAON,HARYANA,28843,1100,Hyundai Santro,7736
3968880,2008,213842,GURGAON,HARYANA,35730,1100,Hyundai Santro,6018
4319999,2009,271294,GURGAON,HARYANA,29640,1100,Hyundai Santro,8001
3266977,2010,255354,GURGAON,HARYANA,19646,1100,Hyundai Santro,7128
